cloudletId;length;FileSize;OutputSize
1496;3000;20;300
1497;3000;300;20
1498;4500;120;40
1499;2000;120;120
1500;3000;120;80
1501;4000;80;40
1502;2000;80;300
1503;2000;120;80
1504;2000;40;20
1505;1500;20;300
1506;3500;80;300
1507;4000;20;300
1508;1500;80;40
1509;4000;20;80
1510;3500;40;80
1511;3000;20;300
1512;2500;120;200
1513;4000;80;200
1514;1000;300;40
1515;5000;80;120
1516;3500;300;120
1517;4500;20;20
1518;2000;80;300
1519;3000;200;120
1520;1500;40;300
1521;1000;20;300
1522;3000;80;80
1523;3500;120;120
1524;2500;120;120
1525;4000;80;200
1526;3000;200;120
1527;3000;20;200
1528;5000;20;300
1529;2000;80;200
1530;3000;80;300
1531;2000;200;120
1532;3500;80;40
1533;2000;40;300
1534;2000;80;200
1535;3000;20;40
1536;3500;20;300
1537;4500;80;120
1538;3000;80;120
1539;3000;20;200
1540;4000;300;20
1541;3500;200;300
1542;4000;80;120
1543;4000;80;200
1544;4500;80;200
1545;3000;80;80
1546;3500;80;300
1547;3500;300;120
1548;3000;40;200
1549;2500;20;120
1550;3000;300;80
1551;4000;200;300
1552;5000;120;20
1553;2500;200;20
1554;2000;120;80
1555;2000;120;300
1556;1000;120;300
1557;4500;300;20
1558;4500;20;40
1559;3500;20;80
1560;4000;120;40
1561;3000;20;300
1562;2000;200;20
1563;4500;20;200
1564;2000;120;20
1565;3500;80;200
1566;5000;200;300
1567;5000;40;120
1568;1500;80;20
1569;5000;20;20
1570;2500;200;200
1571;2000;80;20
1572;5000;120;200
1573;2000;120;40
1574;1000;120;80
1575;5000;120;120
1576;2500;300;40
1577;4500;20;200
1578;3500;200;40
1579;5000;80;80
1580;4500;200;300
1581;2000;80;120
1582;3000;80;200
1583;1500;120;120
1584;4500;40;300
1585;5000;200;120
1586;2500;300;40
1587;1500;120;20
1588;3500;200;40
1589;5000;80;120
1590;2000;80;300
1591;3000;200;40
1592;2000;20;40
1593;2000;20;300
1594;5000;80;120
1595;1500;200;120
1596;2000;20;80
1597;4000;120;120
1598;3500;120;120
1599;4000;40;300
1600;3000;200;300
1601;2000;300;20
1602;2500;20;300
1603;3500;20;120
1604;5000;20;200
1605;4500;200;120
1606;2500;300;80
1607;1000;200;20
1608;1500;120;120
1609;2000;300;40
1610;3000;300;80
1611;3500;20;20
1612;2000;200;200
1613;5000;20;120
1614;3000;300;200
1615;4000;300;300
1616;1000;20;40
1617;4000;200;40
1618;2500;40;80
1619;3500;300;80
1620;3500;300;300
1621;5000;40;80
1622;1000;40;300
1623;2500;120;300
1624;4500;120;200
1625;4500;20;120
1626;1000;80;20
1627;1500;40;200
1628;4500;120;120
1629;4000;80;300
1630;1500;40;300
1631;2500;120;20
1632;4000;120;120
1633;1500;200;80
1634;4500;120;200
1635;5000;40;20
1636;4000;120;300
1637;2000;200;120
1638;3500;120;200
1639;1000;120;20
1640;1000;20;300
1641;3000;80;40
1642;2500;80;80
1643;4500;300;80
1644;1000;80;300
1645;3500;80;40
1646;3500;20;300
1647;3500;20;40
1648;3000;20;200
1649;5000;40;20
1650;4500;40;300
1651;1500;40;200
1652;3000;80;80
1653;4500;200;20
1654;2000;20;200
1655;5000;200;40
1656;5000;40;300
1657;1500;300;300
1658;4000;20;20
1659;4000;40;200
1660;4000;20;120
1661;1000;300;120
1662;4000;40;300
1663;3000;20;120
1664;2500;200;200
1665;4000;80;40
1666;5000;80;20
1667;3500;200;20
1668;4000;20;120
1669;1500;120;300
1670;4500;200;40
1671;1500;200;40
1672;4500;80;20
1673;2500;200;120
1674;4000;120;20
1675;3000;300;200
1676;4500;120;300
1677;5000;200;120
1678;4000;200;80
1679;3000;120;80
1680;5000;200;300
1681;2000;300;40
1682;2500;200;300
1683;4500;120;120
1684;1000;120;300
1685;4000;200;200
1686;4000;300;120
1687;5000;40;120
1688;3500;40;200
1689;4500;300;40
1690;1500;80;300
1691;4000;40;20
1692;1000;200;200
1693;3000;80;300
1694;4000;200;200
1695;3000;300;40
1696;4500;80;300
1697;3500;20;300
1698;3500;120;120
1699;3000;40;40
1700;1500;80;40
1701;2000;20;200
1702;4500;120;20
1703;2000;200;120
1704;1500;120;120
1705;4000;20;120
1706;3000;200;80
1707;2500;120;40
1708;2500;40;40
1709;1000;20;40
1710;5000;300;20
1711;4500;40;200
1712;4000;300;200
1713;1500;300;120
1714;5000;200;200
1715;1500;200;80
1716;1500;80;80
1717;5000;120;40
1718;1000;300;300
1719;1500;80;80
1720;4000;120;120
1721;1500;300;120
1722;2000;20;300
1723;2000;20;40
1724;3000;300;20
1725;2000;200;200
1726;3000;200;80
1727;4500;40;120
1728;2500;200;300
1729;5000;40;40
1730;1500;200;80
1731;2500;300;200
1732;4500;20;300
1733;1500;120;80
1734;4000;20;80
1735;4500;80;40
1736;4000;80;20
1737;3000;120;40
1738;4000;80;200
1739;4500;200;20
1740;3500;40;300
1741;3000;120;200
1742;2500;300;80
1743;3500;80;80
1744;3500;20;300
1745;3500;40;80
1746;1000;120;40
1747;2500;80;80
1748;1500;300;40
1749;3500;200;40
1750;1000;20;80
1751;3500;80;80
1752;5000;80;120
1753;5000;300;120
1754;5000;40;20
1755;2500;200;80
1756;2500;40;300
1757;3000;20;40
1758;1500;300;200
1759;2500;200;80
1760;3000;300;80
1761;1500;120;40
1762;1000;40;300
1763;3500;120;80
1764;1500;120;120
1765;4000;300;120
1766;2000;200;80
1767;4000;200;40
1768;2500;20;40
1769;4000;120;200
1770;5000;300;20
1771;1500;200;80
1772;3000;300;40
1773;2000;20;20
1774;2500;120;120
1775;4000;200;80
1776;2000;80;200
1777;5000;120;80
1778;4000;40;200
1779;3500;40;120
1780;3500;40;40
1781;3500;200;300
1782;3500;300;120
1783;3000;300;300
1784;1500;300;300
1785;3000;80;80
1786;3500;300;40
1787;4500;40;120
1788;3000;200;20
1789;2000;200;20
1790;2000;20;80
1791;2000;200;40
1792;3000;120;20
1793;1500;40;40
1794;3000;20;120
1795;3000;120;40
1796;2000;40;200
1797;2500;80;20
1798;2500;80;300
1799;1500;20;300
1800;3500;300;40
1801;1000;200;300
1802;3500;40;80
1803;2000;80;200
1804;4000;200;300
1805;1500;300;80
1806;1500;200;200
1807;5000;300;20
1808;3000;200;300
1809;2000;20;40
1810;2000;80;80
1811;5000;120;120
1812;2000;120;200
1813;3500;120;200
1814;5000;120;40
1815;1000;300;120
1816;4500;40;120
1817;1500;300;120
1818;4500;300;40
1819;2000;200;20
1820;1000;20;300
1821;2500;300;200
1822;3500;40;300
1823;1500;80;20
1824;4500;300;20
1825;3000;300;200
1826;5000;80;120
1827;1000;300;20
1828;2500;40;20
1829;3500;40;120
1830;3000;20;80
1831;2500;300;40
1832;5000;120;300
1833;3500;40;80
1834;4500;120;20
1835;2000;120;20
1836;1500;20;200
1837;5000;40;40
1838;5000;120;200
1839;4000;20;20
1840;1000;120;80
1841;2000;200;40
1842;2500;40;80
1843;3500;120;120
1844;2000;40;20
1845;1500;80;120
1846;2500;80;40
1847;2000;120;20
1848;1500;120;80
1849;3500;40;80
1850;2500;40;40
1851;5000;200;20
1852;2000;20;200
1853;5000;20;40
1854;4500;20;120
1855;2500;120;40
1856;3000;20;300
1857;4000;80;20
1858;4000;40;120
1859;3500;20;80
1860;3500;120;20
1861;2000;200;300
1862;4500;300;80
1863;1000;40;80
1864;4000;120;120
1865;4500;20;200
1866;1000;300;200
1867;3000;120;80
1868;4000;80;300
1869;4500;120;200
1870;1000;200;200
1871;3000;20;20
1872;4000;120;80
1873;1000;120;120
1874;3500;300;20
1875;3000;40;200
1876;4000;80;80
1877;2500;200;120
1878;1000;80;40
1879;3000;20;40
1880;1500;200;40
1881;2000;120;200
1882;4500;120;200
1883;5000;40;80
1884;3000;20;120
1885;2000;120;200
1886;4500;120;20
1887;4500;120;300
1888;2000;80;120
1889;1500;200;300
1890;3000;120;300
1891;3000;300;120
1892;4500;20;300
1893;1500;40;80
1894;4500;200;200
1895;4500;80;120
1896;4500;120;300
1897;2000;20;300
1898;1500;40;20
1899;5000;20;120
1900;4500;120;20
1901;1000;120;40
1902;1000;20;80
1903;3000;300;120
1904;1000;300;80
1905;1500;200;40
1906;4500;20;80
1907;1000;80;40
1908;4000;20;300
1909;1000;40;40
1910;5000;40;120
1911;5000;20;40
1912;4000;120;80
1913;3000;80;20
1914;1000;300;200
1915;2500;20;120
1916;2000;200;40
1917;1000;300;300
1918;1500;200;300
1919;3000;20;80
1920;1500;20;40
1921;2500;20;120
1922;1000;120;300
1923;3500;20;200
1924;4500;120;40
1925;1500;80;300
1926;4000;300;120
1927;4000;40;300
1928;3000;40;200
1929;1000;300;80
1930;3500;80;20
1931;3500;40;200
1932;1500;40;300
1933;2500;20;300
1934;3000;20;120
1935;3000;120;20
1936;4000;80;80
1937;1500;20;40
1938;2500;300;20
1939;5000;300;300
1940;2500;20;40
1941;1000;300;80
1942;4000;300;20
1943;5000;40;80
1944;3000;200;300
1945;2000;120;20
1946;3000;40;300
1947;4500;300;80
1948;3000;80;40
1949;3500;80;80
1950;3500;120;300
1951;2000;20;300
1952;5000;120;20
1953;1500;200;80
1954;3000;40;120
1955;2000;40;20
1956;3500;80;20
1957;1500;300;120
1958;4500;40;120
1959;3500;300;200
1960;1000;300;300
1961;4000;20;300
1962;1000;200;200
1963;3500;300;80
1964;4500;80;300
1965;1500;200;20
1966;5000;20;40
1967;2000;300;120
1968;2000;200;20
1969;4500;40;120
1970;1000;120;20
1971;3000;20;20
1972;2000;80;20
1973;2500;200;20
1974;3000;200;40
1975;1500;20;80
1976;5000;20;120
1977;1500;120;40
1978;4500;300;40
1979;1500;80;40
1980;4500;200;300
1981;1000;80;20
1982;4000;200;40
1983;3000;20;80
1984;5000;200;20
1985;5000;300;20
1986;4000;40;40
1987;1500;120;200
1988;3500;80;200
1989;1500;80;20
1990;2000;40;300
1991;1000;200;120
1992;1500;80;300
1993;2000;300;40
1994;2000;300;300
1995;3000;80;80
1996;2000;300;40
1997;4000;40;200
1998;1000;120;120
1999;2000;80;40
2000;2000;200;80
2001;1000;200;80
2002;3500;300;200
2003;4000;120;300
2004;2500;300;20
2005;2500;200;300
2006;4000;200;40
2007;2000;300;300
2008;4500;80;120
2009;2500;120;200
2010;4500;300;40
2011;3000;300;120
2012;3000;200;20
2013;1500;40;300
2014;3500;300;200
2015;5000;120;40
2016;1500;200;300
2017;4000;120;120
2018;2000;80;300
2019;3000;40;200
2020;3000;200;200
2021;4500;40;300
2022;4500;120;300
2023;4000;80;300
2024;5000;80;20
2025;2000;300;40
2026;2500;300;40
2027;2500;80;200
2028;4500;20;300
2029;1500;40;300
2030;2500;200;300
2031;3500;80;300
2032;5000;200;20
2033;3000;40;20
2034;3000;40;20
2035;4500;120;120
2036;4000;20;200
2037;3500;120;300
2038;2000;300;120
2039;1000;80;40
2040;2500;120;40
2041;4500;20;300
2042;4500;80;20
2043;2500;200;20
2044;1000;120;20
2045;3500;300;200
2046;3500;40;120
2047;5000;40;80
2048;5000;20;200
2049;2000;40;20
2050;2000;200;120
2051;1000;20;80
2052;4000;20;80
2053;2000;20;40
2054;4000;200;120
2055;4500;20;80
2056;1500;200;80
2057;3500;120;300
2058;5000;40;40
2059;1500;200;20
2060;4000;80;120
2061;1000;200;120
2062;5000;20;200
2063;2000;300;20
2064;5000;200;80
2065;3500;300;80
2066;2000;40;20
2067;2500;300;80
2068;4000;300;40
2069;1500;300;300
2070;4500;120;40
2071;1000;20;300
2072;2500;20;20
2073;2000;120;20
2074;5000;300;20
2075;5000;300;300
2076;2000;300;120
2077;2500;20;300
2078;3500;80;120
2079;2000;20;40
2080;2500;40;200
2081;1000;80;120
2082;4000;120;300
2083;4500;20;80
2084;4500;20;200
2085;5000;120;300
2086;5000;300;20
2087;2500;80;200
2088;2000;120;20
2089;1000;200;120
2090;3000;40;300
2091;3000;300;40
2092;4500;20;120
2093;2500;80;40
2094;3000;300;80
2095;4500;40;80
2096;1000;300;300
2097;1500;40;300
2098;2500;120;80
2099;3000;40;40
2100;1000;200;300
2101;3000;200;40
2102;5000;80;300
2103;2500;200;300
2104;4500;40;40
2105;3500;20;40
2106;1000;80;80
2107;4000;20;120
2108;3500;80;80
2109;2000;80;200
2110;3500;20;80
2111;2500;120;120
2112;1500;120;120
2113;3500;300;80
2114;4000;20;200
2115;2500;120;120
2116;2500;120;80
2117;5000;80;20
2118;3500;200;200
2119;2500;300;200
2120;2000;20;40
2121;4500;120;80
2122;5000;40;80
2123;3000;80;300
2124;4500;120;80
2125;2500;120;120
2126;2500;200;20
2127;5000;120;300
2128;3000;80;80
2129;1000;200;20
2130;2500;20;120
2131;5000;80;120
2132;1500;80;200
2133;1000;200;20
2134;2500;80;200
2135;3000;20;80
2136;1000;40;200
2137;5000;200;200
2138;1500;120;200
2139;3000;40;80
2140;3500;40;200
2141;2000;300;20
2142;5000;200;80
2143;1500;120;40
2144;2000;40;200
2145;2000;120;120
2146;4000;40;300
2147;3500;20;120
2148;1500;200;80
2149;4000;40;300
2150;1500;200;40
2151;3500;20;300
2152;3000;120;40
2153;2000;300;20
2154;3500;20;20
2155;4000;300;200
2156;1500;80;120
2157;3500;120;80
2158;3500;40;200
2159;2500;200;120
2160;1000;40;300
2161;2500;80;20
2162;4500;40;40
2163;2000;200;80
2164;3000;40;120
2165;4500;200;120
2166;2500;120;120
2167;1000;200;200
2168;3500;120;300
2169;2500;300;20
2170;1500;300;20
2171;2500;200;40
2172;1000;40;300
2173;4000;40;300
2174;3500;120;200
2175;3500;80;40
2176;4000;20;20
2177;5000;120;40
2178;4500;200;20
2179;1000;20;80
2180;2000;300;200
2181;1500;300;40
2182;4000;80;20
2183;1000;80;20
2184;3500;300;200
2185;4500;40;20
2186;3000;20;20
2187;4000;20;80
2188;2500;40;20
2189;2500;20;300
2190;4500;300;300
2191;3000;80;40
2192;4500;200;200
2193;1000;20;300
2194;5000;40;300
2195;3500;80;300
2196;1000;40;120
2197;2000;40;120
2198;2500;40;40
2199;4000;40;300
2200;4000;200;40
2201;1500;80;120
2202;1500;300;200
2203;4000;200;40
2204;2000;200;300
2205;1500;200;200
2206;4000;40;20
2207;3000;20;40
2208;5000;120;300
2209;1500;80;80
2210;3500;200;20
2211;1000;120;120
2212;1000;40;40
2213;3500;80;200
2214;2500;80;200
2215;3500;200;20
2216;3500;200;200
2217;2500;20;20
2218;5000;200;300
2219;2500;200;40
2220;5000;300;300
2221;4500;80;40
2222;3000;300;20
2223;1500;40;200
2224;4000;40;80
2225;5000;200;200
2226;5000;80;300
2227;3500;40;300
2228;4500;200;20
2229;3000;40;40
2230;3000;200;200
2231;3000;120;200
2232;3000;120;300
2233;2500;300;120
2234;5000;40;300
2235;4000;300;300
2236;4000;300;300
2237;2000;80;40
2238;2000;300;120
2239;4000;40;300
2240;1000;120;40
2241;1500;40;20
2242;4500;40;300
2243;1500;120;300
2244;3000;40;120
2245;1000;120;40
2246;1000;120;20
2247;3500;120;20
2248;3000;80;120
2249;4000;300;20
2250;2500;200;120
2251;1000;80;120
2252;5000;80;40
2253;4000;40;40
2254;5000;40;200
2255;1500;20;300
2256;2500;300;200
2257;5000;20;120
2258;5000;120;20
2259;1500;300;80
2260;5000;20;20
2261;4500;120;80
2262;1500;200;300
2263;3000;80;300
2264;2000;20;120
2265;2500;40;200
2266;1500;20;40
2267;1000;200;120
2268;3500;200;120
2269;2000;300;300
2270;3500;200;120
2271;4500;80;120
2272;4000;80;300
2273;2000;40;120
2274;1000;300;80
2275;1500;20;40
2276;2500;40;200
2277;4000;80;300
2278;2500;200;40
2279;4500;20;40
2280;1000;20;120
2281;2000;300;80
2282;5000;200;20
2283;4000;120;20
2284;5000;200;40
2285;3000;300;40
2286;1500;300;80
2287;2500;40;80
2288;5000;40;40
2289;4500;40;80
2290;2500;40;80
2291;4500;120;120
2292;3500;120;40
2293;1500;300;200
2294;4500;80;200
2295;2000;200;200
2296;4500;80;20
2297;3000;300;300
2298;1000;300;120
2299;4500;20;20
2300;3500;40;300
2301;5000;120;40
2302;3500;120;120
2303;3000;20;200
2304;1000;120;200
2305;3500;40;40
2306;4000;40;40
2307;1500;200;80
2308;4000;80;120
2309;3500;80;20
2310;4000;120;20
2311;5000;20;120
2312;2000;300;120
2313;3000;120;300
2314;2500;200;200
2315;5000;300;40
2316;2500;300;40
2317;4000;40;200
2318;3000;120;200
2319;1000;20;20
2320;1500;300;300
2321;2500;120;120
2322;4000;80;40
2323;4000;120;300
2324;1500;20;20
2325;3000;120;20
2326;4000;80;300
2327;4500;120;40
2328;3000;20;200
2329;1000;20;200
2330;4000;40;120
2331;3000;300;120
2332;1500;300;200
2333;4500;300;120
2334;5000;40;120
2335;2000;40;80
2336;2000;40;200
2337;4000;200;120
2338;3500;300;40
2339;2500;40;200
2340;1500;20;20
2341;3000;120;120
2342;3000;300;20
2343;3000;20;200
2344;3000;300;20
2345;2500;300;80
2346;2000;80;120
2347;1500;80;300
2348;4500;120;120
2349;4000;300;40
2350;2000;40;20
2351;5000;40;20
2352;1500;300;80
2353;4000;200;120
2354;1000;80;120
2355;1500;40;80
2356;3500;300;200
2357;3000;20;40
2358;4500;200;120
2359;4500;300;80
2360;3000;40;120
2361;4000;300;200
2362;5000;80;40
2363;1000;40;80
2364;4000;80;120
2365;2000;40;80
2366;2500;200;20
2367;3500;40;80
2368;1000;120;40
2369;5000;20;20
2370;4000;40;80
2371;3000;20;20
2372;5000;200;300
2373;1500;200;200
2374;3500;40;40
2375;2000;20;40
2376;1500;40;80
2377;2000;200;120
2378;3500;40;300
2379;2000;120;300
2380;3000;120;300
2381;4500;200;20
2382;2500;300;40
2383;5000;80;20
2384;3500;40;40
2385;2500;120;80
2386;1500;300;20
2387;3000;20;300
2388;5000;20;40
2389;1500;80;40
2390;2000;40;80
2391;2500;80;80
2392;3000;20;120
2393;4500;300;20
2394;5000;200;80
2395;3000;120;80
2396;5000;300;200
2397;5000;200;300
2398;4000;80;40
2399;3500;200;200
2400;1500;80;20
2401;3500;20;200
2402;1500;120;20
2403;4000;80;80
2404;2000;200;80
2405;4500;200;40
2406;1000;20;200
2407;4500;120;80
2408;1000;200;120
2409;5000;20;200
2410;4000;200;80
2411;3000;80;200
2412;1500;40;200
2413;2000;20;20
2414;2500;120;120
2415;3000;40;200
2416;3500;20;40
2417;3000;40;80
2418;2000;300;40
2419;4500;120;120
2420;3000;300;120
2421;1500;20;40
2422;1500;80;200
2423;2000;20;80
2424;2000;40;20
2425;5000;40;40
2426;3500;40;200
2427;5000;200;80
2428;4000;300;40
2429;4000;20;300
2430;1000;80;300
2431;3000;300;80
2432;4500;200;200
2433;3000;200;20
2434;2000;300;120
2435;5000;80;300
2436;2500;200;300
2437;5000;120;300
2438;3500;300;300
2439;1500;20;200
2440;1500;40;300
2441;3000;20;300
2442;3500;120;20
2443;1500;80;200
2444;4000;300;120
2445;3000;80;120
2446;3500;300;80
2447;2500;20;20
2448;3000;40;200
2449;1000;120;40
2450;4000;120;20
2451;1000;120;200
2452;1500;200;40
2453;5000;20;300
2454;4000;200;200
2455;2000;120;20
2456;4500;40;200
2457;4000;80;20
2458;4000;80;80
2459;1500;80;200
2460;3000;80;200
2461;2500;200;300
2462;1000;120;300
2463;2500;120;40
2464;5000;200;80
2465;1000;80;300
2466;2000;20;300
2467;3500;20;200
2468;3000;40;80
2469;4500;40;40
2470;1000;80;300
2471;4000;80;120
2472;2000;300;200
2473;1000;80;80
2474;2000;300;300
2475;3500;20;300
2476;4500;300;20
2477;2500;200;20
2478;5000;40;40
2479;4000;20;80
2480;1500;20;300
2481;2500;200;40
2482;5000;120;300
2483;5000;80;300
2484;2500;200;200
2485;3000;80;200
2486;1000;120;120
2487;3500;40;200
2488;2500;200;200
2489;2000;120;40
2490;3000;120;80
2491;3000;80;40
2492;3000;80;80
2493;4000;80;20
2494;3500;200;200
2495;3500;20;40
2496;1000;120;20
2497;2000;120;300
2498;4000;300;20
2499;3000;80;40
2500;2500;120;80
2501;2500;20;300
2502;1500;40;200
2503;3500;120;300
2504;1500;40;200
2505;5000;40;200
2506;1000;40;200
2507;2000;80;120
2508;3500;80;40
2509;4500;300;40
2510;5000;40;20
2511;2500;200;120
2512;1000;120;20
2513;3000;80;120
2514;3500;20;20
2515;3500;20;120
2516;1000;120;80
2517;2500;200;80
2518;5000;200;80
2519;4000;200;20
2520;2500;80;120
2521;2000;120;40
2522;1000;80;20
2523;2000;300;80
2524;1000;80;20
2525;4000;20;300
2526;5000;80;300
2527;3500;120;20
2528;4000;200;20
2529;3000;40;40
2530;1500;80;80
2531;1500;200;120
2532;4000;20;120
2533;2000;200;300
2534;4500;120;120
2535;5000;40;40
2536;2500;120;20
2537;3000;300;40
2538;1500;80;120
2539;4000;40;200
2540;5000;200;40
2541;1000;20;200
2542;2500;40;200
2543;3000;300;20
2544;4500;120;40
2545;2000;20;120
2546;4500;80;80
2547;5000;20;40
2548;2500;300;40
2549;2500;80;120
2550;5000;20;20
2551;4000;40;80
2552;5000;40;200
2553;4500;300;80
2554;3000;80;20
2555;1500;120;200
2556;3000;80;20
2557;1000;200;20
2558;3500;300;120
2559;1000;80;200
2560;2500;200;40
2561;1500;80;20
2562;3000;120;300
2563;5000;300;300
2564;2500;200;300
2565;1500;120;40
2566;3000;120;80
2567;4000;200;80
2568;4500;80;40
2569;3500;20;300
2570;4000;200;40
2571;3500;40;200
2572;1500;80;80
2573;5000;120;40
2574;2000;120;40
2575;4500;80;300
2576;1000;200;200
2577;2500;20;300
2578;5000;300;300
2579;2000;300;300
2580;1000;200;300
2581;2000;20;80
2582;5000;120;80
2583;3500;80;120
2584;5000;120;300
2585;4500;300;20
2586;4500;120;300
2587;2000;120;40
2588;4000;200;20
2589;3000;120;20
2590;1000;40;40
2591;2000;40;300
2592;1500;20;200
2593;2500;40;200
2594;2500;20;80
2595;3000;200;80
2596;1500;300;80
2597;3000;300;20
2598;5000;200;20
2599;3500;80;40
2600;1000;40;300
2601;4500;40;20
2602;5000;300;20
2603;1500;120;40
2604;2500;120;20
2605;1500;20;300
2606;4500;200;300
2607;3000;20;300
2608;2000;300;40
2609;4000;120;120
2610;3000;200;120
2611;4000;20;40
2612;1000;200;300
2613;1500;300;120
2614;2000;80;300
2615;3500;40;120
2616;5000;120;20
2617;3500;80;300
2618;2000;40;300
2619;1000;40;300
2620;3000;80;40
2621;2000;80;200
2622;1500;300;20
2623;3500;300;200
2624;1500;80;20
2625;3500;40;120
2626;1500;120;300
2627;1000;20;80
2628;4500;120;120
2629;3000;300;300
2630;1500;40;300
2631;2500;200;40
2632;1500;300;80
2633;3500;40;200
2634;5000;120;300
2635;3000;80;80
2636;1500;80;40
2637;3500;40;200
2638;3500;200;120
2639;5000;300;300
2640;4000;120;20
2641;1000;20;120
2642;4000;40;20
2643;1500;300;300
2644;4000;300;80
2645;2500;120;120
2646;5000;20;300
2647;4000;40;80
2648;1500;120;200
2649;3000;20;20
2650;4500;300;40
2651;4500;300;80
2652;3500;200;20
2653;4000;40;20
2654;5000;40;40
2655;3500;80;200
2656;1000;120;40
2657;4500;40;120
2658;2000;300;40
2659;3500;200;20
2660;3000;20;40
2661;1000;80;200
2662;1000;200;20
2663;3000;200;120
2664;2500;300;300
2665;4000;300;80
2666;2000;300;200
2667;4500;200;40
2668;2500;200;300
2669;5000;20;120
2670;4500;300;300
2671;1500;40;20
2672;3500;20;200
2673;3000;80;120
2674;4500;200;20
2675;2500;200;20
2676;3500;200;200
2677;3000;120;20
2678;1500;20;120
2679;1000;300;40
2680;2500;80;40
2681;5000;80;40
2682;2000;120;20
2683;1000;40;300
2684;4500;80;40
2685;2500;20;40
2686;4500;120;20
2687;4000;120;40
2688;3500;80;40
2689;4500;80;80
2690;4000;40;80
2691;5000;120;40
2692;3500;40;20
2693;4500;20;120
2694;3500;120;200
2695;2500;120;200
2696;4000;40;300
2697;2000;200;200
2698;3500;40;120
2699;4500;120;80
2700;2000;120;80
2701;3000;300;300
2702;3000;200;40
2703;2000;40;200
2704;4000;40;80
2705;3500;40;300
2706;1000;120;200
2707;1000;200;20
2708;4500;300;40
2709;3500;40;200
2710;1000;200;300
2711;2500;40;200
2712;3000;300;20
2713;2000;80;200
2714;1500;40;200
2715;5000;40;20
2716;2000;40;20
2717;3000;200;300
2718;1000;40;80
2719;2000;20;120
2720;2500;20;300
2721;3500;120;300
2722;4500;300;200
2723;2000;20;40
2724;1000;20;120
2725;5000;20;80
2726;4500;300;80
2727;4500;300;200
2728;5000;80;120
2729;4500;300;20
2730;2500;120;300
2731;3000;20;80
2732;2000;20;200
2733;2500;200;300
2734;2000;200;20
2735;3500;80;300
2736;3500;120;120
2737;2000;200;20
2738;2000;120;200
2739;2500;120;300
2740;1500;80;200
2741;1500;300;80
2742;1500;20;80
2743;3500;40;200
2744;5000;20;20
2745;3500;300;300
2746;3500;200;80
2747;3500;120;40
2748;2000;120;40
2749;4000;200;80
2750;4500;20;40
2751;3500;40;20
2752;4500;200;300
2753;1000;300;200
2754;4500;120;20
2755;2500;200;300
2756;3000;300;80
2757;4500;120;20
2758;5000;20;300
2759;2000;80;120
2760;3500;40;40
2761;2500;120;200
2762;5000;200;80
2763;3500;200;20
2764;2500;40;300
2765;2500;200;120
2766;2500;40;300
2767;1500;20;300
2768;1500;120;120
2769;2500;200;80
2770;4500;80;300
2771;2500;20;80
2772;3000;300;40
2773;5000;80;200
2774;2500;120;20
2775;1000;40;300
2776;3500;200;40
2777;4000;40;200
2778;2000;20;300
2779;4000;200;300
2780;3500;80;300
2781;1500;20;120
2782;4000;40;200
2783;1000;120;20
2784;2500;80;80
2785;3000;40;300
2786;3500;300;200
2787;2000;40;200
2788;2500;40;40
2789;4500;300;200
2790;3500;20;200
2791;3000;120;200
2792;3500;300;120
2793;2000;200;200
2794;3000;80;300
2795;4000;300;300
2796;2500;80;120
2797;4000;20;200
2798;1000;20;20
2799;3000;120;300
2800;2500;200;20
2801;1500;80;120
2802;4500;20;20
2803;3000;20;80
2804;3000;200;20
2805;2500;20;300
2806;1000;300;20
2807;4500;80;120
2808;1000;40;20
2809;4500;80;200
2810;2500;40;300
2811;1500;20;300
2812;3500;20;300
2813;2000;120;300
2814;3500;40;120
2815;4000;120;200
2816;3500;300;40
2817;3000;20;80
2818;3000;120;40
2819;5000;200;80
2820;3000;40;40
2821;4000;40;200
2822;3000;300;200
2823;1000;200;20
2824;3500;40;80
2825;4500;20;40
2826;5000;20;80
2827;5000;200;120
2828;2000;40;20
2829;4000;200;120
2830;2500;200;40
2831;5000;300;40
2832;4500;40;40
2833;4500;40;80
2834;5000;80;120
2835;3000;120;20
2836;3000;80;200
2837;5000;20;40
2838;1500;80;20
2839;3500;300;80
2840;2500;300;40
2841;4000;40;80
2842;3000;40;20
2843;4000;200;200
2844;1000;300;40
2845;1500;20;80
2846;3000;80;300
2847;3500;120;40
2848;5000;80;80
2849;5000;20;120
2850;3000;80;20
2851;2000;200;200
2852;1500;300;20
2853;3500;300;20
2854;4500;20;20
2855;1000;80;300
2856;1000;120;300
2857;3000;200;40
2858;4000;20;40
2859;4500;40;120
2860;1000;300;20
2861;3500;120;300
2862;3500;80;120
2863;3500;300;40
2864;2000;40;80
2865;2000;200;200
2866;2000;20;300
2867;3000;20;40
2868;1500;300;20
2869;3500;40;300
2870;2000;20;200
2871;1500;80;200
2872;1500;40;120
2873;4000;20;200
2874;4500;300;80
2875;2000;40;120
2876;3000;20;300
2877;3500;40;120
2878;2500;120;20
2879;5000;120;80
2880;5000;200;80
2881;3500;200;300
2882;5000;20;40
2883;4000;40;120
2884;3500;20;40
2885;4500;40;120
2886;3000;200;120
2887;3500;20;200
2888;4500;20;80
2889;1500;80;200
2890;4500;120;200
2891;1500;300;200
2892;1000;200;80
2893;3500;40;40
